num,category,news
4967,7,"개막 일주일째를 맞이한 도쿄올림픽이 무지갯빛으로 물들었다... 이번 올림픽에서는 처음으로 성소수자 인권을 상징하는 무지개색 밴드 착용이 허용됐고, 여성 트랜스젠더 선수가 최초로 출전한다... 국제올림픽위원회(IOC)가 성소수자 인권을 신장하는 방향으로 올림픽 규칙을 고쳐온 결과다... .. .. ..AP통신은 이번 올림픽에서 스스로 성소수자라고 밝힌 출.."
4968,1,"독도 영토주권 의식 강화를 위한 교육활동 지원 및 상호 간의 협력 증진과 양사의 발전을 도모하기 위해 독도 수호의 선봉적 역할을 이어온 ..(사)대한민국독도협회와 글로벌 마케팅 전문기업 ..㈜워너비인터내셔널이 28일 후원금 약정을 맺었다. .. .. .. ..후원금 약정식에는 ..(사)대한민국독도협회 전일재 회장, 연성기 사무국장을 비롯하여 ..㈜워너비.."
4969,3,“2010년 새 회계기준 도입 후 첫 분기 매출 30조 돌파(현대차) ..“반기 영업익 사상 최대 1조2002억” ..(에쓰오일) .. .. 국내 기업들이 잇따라 사상 최대의 2분기 실적을 내놓고 있다... 도쿄 올림픽 출전 선수들이 각종 신기록을 쏟아내듯 2분기 실적 발표에 나선 기업들도 너도나도 기존 실적을 갈아치우고 있다... 코로나19가 기승을..
4970,7,"개막 당일에도 대규모 반대 시위가 열렸을 정도로 도쿄올림픽에 부정적이던 일본 여론이 자국 선수들의 메달 획득 소식이 이어지자 분위기가 반전되고 있다... 트위터 등 소셜미디어에 올림픽에 대한 긍정적인 게시물이 늘었고, 먼지만 쌓였던 응원 물품도 빠르게 팔려나가고 있다. ..니혼게이자이신문은 개막 전인 이달 18일부터 26일까지 트위터에 올라온 올림픽 관.."
4971,1,신종 코로나바이러스 감염증(코로나19) 시국이 어느덧 2년째에 접어들었다... 종식에 대한 바람이 무색하게도 재확산을 맞이한 코로나19 사태는 연일 수많은 확진자들을 낳으며 전국적 대유행기를 거치고 있다... 연예계 역시 유례없는 코로나19 직격탄을 맞았다... 연예인부터 스태프까지 광범위한 확진자 발생을 시작으로 이에 따른 방송 촬영 일정 연기 등 이..
4972,2,올림픽 개최지인 일본 도쿄도(東京都)에서 신종 코로나바이러스 감염증(코로나19) 확진자가 이틀 연속 최고치를 기록했다... .. .. .. ..28일 NHK에 따르면 도쿄도에서는 이날 코로나19 확진자 3177명이 새로 추가됐다... .. .. .. ..도쿄 코로나19 신규 확진자는 전날 2848명으로 최다 기록을 경신했는데 이를 넘어선 것이다... ..
4973,7,"■ 진행 ..: 강진원 앵커, 박상연 앵커 .. ..■ 출연 ..: 김상익 ../ 스포츠부 기자 .. .. ..[앵커] ..도쿄에서 2천8백 명이 넘는 역대 최다 코로나19 확진자가 나온 가운데 도쿄올림픽은 대회 6일째에 접어들었습니다. .. ..우리 선수들, 어제도 펜싱과 태권도에서 메달 소식을 전해왔습니다. .. ..취재기자와 함께 얘기 나눠보겠습니.."
4974,7,‘한국 수영의 미래’ 황선우(18ㆍ서울체고)가 9년 만의 수영 올림픽 메달 획득을 다음 기회로 미뤘다... .. .. ..황선우는 27일 오전 일본 도쿄의 아쿠아틱스 센터에서 열린 2020 도쿄 올림픽 경영 남자 자유형 200ｍ 결선서 1분45초26의 기록으로 7위에 그쳤다... .. .. ..황선우는 150ｍ 지점까지 선두를 유지했지만 마지막 50ｍ를..
4975,2,"2020 도쿄올림픽 남자 10m 공기권총 경기에서 금메달을 차지한 이란 사격 국가대표 선수 자바드 포루기가 이란의 이슬람혁명수비대 활동 경력이 있다는 사실이 밝혀져 논란이 되고 있다. .. ..예루살렘 포스트의 보도에 따르면, 이란 스포츠 인권단체 나비드 연합은 성명서에서 ..포루기는 테러조직인 이란 이슬람혁명수비대의 오랜 회원이라고 밝히고 ..이.."
4976,7,2020 도쿄올림픽에서 최고의 활약을 펼칠 것으로 기대를 모았던 시몬 바일스(24·미국)가 정신적 안정을 위해 경기 중 기권을 선언했다... .. .. .. .. .. 바일스는 지난 27일 일본 도쿄 아리아케 체조경기장에서 열린 여자 기계체조 단체전에 출전했다가 4개 종목 중 도마 한 종목만 뛰고 기권했다... 에이스인 바일스가 빠진 미국 대표팀은 러시..
4977,4,올림픽 중계방송 사고로 공영방송 사장이 대국민 사과를 하는 초유의 사태가 벌어졌지만 여전히 방송사들의 부주의가 잇따르고 있다... 가뜩이나 올림픽 관련 방송에 대한 국민적 불신이 커지는 상황에서 방송사들이 자성하는 모습을 보이지 않아 비판받고 있다... 정작 방송 내용을 심의·규제해야 할 정부기관은 장기간 휴점 상태다. ..MBC는 27일 또다시 자막 ..
4978,2,도쿄 올림픽에서 매일 수천개의 자원봉사자 도시락이 폐기되고 있다는 현지 언론 보도가 나왔다... .. .. .. .. 일본 방송매체JNN은 27일 올림픽 국립경기장 내부에서 촬영한 영상을 공개했다... 영상은 자원봉사자들을 위해 마련한 도시락이 폐기되고 있다는 내용이다... .. .. .. .. JNN이 공개한 영상에는 한밤중 국립경기장으로 트럭이 들어..
4979,7,"‘한국 수영의 희망’ 황선우(18·서울체고)가 자유형 100ｍ에서 아시아신기록을 세우고 한국 선수로는 처음으로 이 종목 올림픽 결승에 올랐다. ..황선우는 28일 일본 오전 도쿄 아쿠아틱스 센터에서 열린 2020 도쿄올림픽 경영 남자 자유형 100ｍ 준결승에서 47초56의 아시아신기록을 세우고 1조 3위, 전체 16명 중 4위로 8명이 겨루는 결승에 진.."
4980,7,"태국과 우즈베키스탄은 이번 도쿄 올림픽에서 태권도 첫 금메달을 땄다... 태국의 파니팍 웡파타나낏이 여자 49kg급에서, 우즈베키스탄의 울루그베크 라시토프가 남자 68kg급에서 금메달을 목에 걸었다... 뉴욕타임스(NYT)는 25일(현지 시간) 이 소식들을 전하면서 태권도가 메달 획득이 어려웠던 스포츠 약소국들의 희망이 되고 있다고 평가했다... 200.."
4981,7,도쿄올림픽 단체전 금메달을 노리는 펜싱 남자 사브르 대표팀이 28일 경기를 앞두고 의기투합했다... 개인전에서 ..‘오심 논란’이 벌어진 것이 오히려 선수단이 하나로 뭉치는 계기가 됐다... .. .. .. ..이번 대회 유력한 개인전 금메달 후보였던 오상욱(25)은 지난 24일 일본 지바 마쿠하리 메세에서 열린 개인전 8강에서 산드로 바자즈(조지아)에..
4982,7,"MBC가 유도 국가대표 안창림 선수의 동메달 획득 순간에 MBC 캐스터의 ..“우리가 원했던 색깔의 메달은 아니지만”이라고 한 발언에 대해 해명했다... .. .. .. ..MBC는 지난 27일 스포츠 매체 MK스포츠를 통해 ..“해당 발언과 관련해 금메달을 목표로 노력하는 선수, 또 국민이 그런 부분을 바라보고 응원하고 있었고 거기에 대해 안타까움을 .."
4983,7,"도쿄올림픽에서 동성애자 선수가 금메달을 딴 것과 관련 정의당은 ..“성소수자 시민의 곁을 항상 지키겠다”며 응원의 메시지를 보냈다... .. .. .. ..청년정의당 오승재 대변인은 28일 논평을 통해 ..“‘내가 게이이고, 올림픽 챔피언이라고 말할 수 있다는 것이 너무나 자랑스럽다' 도쿄 올림픽 다이빙 남자 싱크로나이즈드 10m 플랫폼에서 금메달을 따.."
4984,7,[헤럴드경제=박승원 기자] 2020 도쿄올림픽에서 가장 주목받았던 체조 시몬 바일스(24·미국)와 테니스 오사카 나오미(24·일본)가 올림픽 중압감을 떨쳐내지 못하고 이번 대회 최대 이변의 희생양이 됐다... .. .. .. .. 역사상 가장 뛰어난 체조 선수라는 평가를 받아온 바일스는 지난 27일 일본 도쿄 아리아케 체조경기장에서 열린 도쿄올림픽 여자..
4985,7,한국 수영의 희망 황선우(18·서울체고)가 자유형 100ｍ에서 아시아신기록을 세우며 올림픽 결승에 올랐다... 한국 선수로는 처음으로 이 종목 결승경기에 나서게 됐다... .. .. .. .. 황선우는 28일 일본 오전 도쿄 아쿠아틱스 센터에서 열린 2020 도쿄올림픽 경영 남자 자유형 100ｍ 준결승에서 47초57의 아시아신기록을 세웠다... 1조 3..
4986,7,"25일 일본 유메노시마 공원 양궁장에서 열린 도쿄올림픽 여자 양궁 단체전에서 금메달을 획득한 여자 양궁 국가대표 안산(왼쪽부터), 장민희, 강채영이 대진표 앞에서 기념촬영을 하고 있다... 연합뉴스 .. .. 일부 언론이 2020 도쿄올림픽 출전 여성 국가대표 선수를 소개하는 보도에서 ..‘낭자’ 등의 부적절한 명칭을 붙이거나 ..‘여신’, ..‘미녀’.."
4987,7,"황선우(18·서울체고)가 생애 첫 올림픽에서 남자 자유형 100ｍ 아시아기록을 갈아치우고 결승에 진출했다... .. .. .. ..황선우는 28일 오전 일본 도쿄 아쿠아틱스 센터에서 열린 2020 도쿄올림픽 경영 남자 자유형 100ｍ 준결승에서 47초56에 터치패드를 찍었다... 1조 3위, 전체 열여섯 명 가운데 4위로 여덟 명이 겨루는 결승에 진출했.."
4988,3,[헤럴드경제=김빛나 기자] 세븐일레븐이 ..‘집콕족’을 공략한 편의점 수제맥주 ..‘캬’를 출시했다... .. .. .. .. 세븐일레븐은 배달의민족과 손잡고 라거타입 수제맥주 ..‘캬 소리나는 맥주(수제맥주 캬)’를 출시했다고 28일 밝혔다... 제품명은 시원한 맥주를 처음 마셨을 때 외쳐지는 일상 속 구어 ..“카”에서 따온 말이다... .. .. ..
4989,7,핸드볼 대표팀 선수들이 지난 21일 도쿄올림픽 출전을 위해 나리타 국제공항에 도착해 이동하고 있다... 한국과 일본의 2020 도쿄올림픽 여자 핸드볼 맞대결이 29일 오후 2시 15분 일본 도쿄의 요요기 국립체육관에서 펼쳐진다... .. .. .. .. 이 경기는 단순히 한·일전의 자존심 대결을 넘어 8강으로 가기 위해 서로 반드시 이겨야 하는 일전이다..
4990,7,도쿄올림픽 여자 양궁 국가대표 선수 안산(20·광주여대)이 금메달 2관왕에 오르면서 그의 행보에 많은 관심이 쏠리고 있다... 과거 SNS에 남긴 댓글도 덩달아 화제가 되고 있다... .. .. .. ..지난 3월 안산은 자신의 인스타그램에 진천선수촌에서 연습에 열중하는 영상을 올렸다... 안산이 올린 게시물에 누리꾼들은 대부분 안산을 응원하는 댓글을 ..
4991,7,[아시아경제 김서현 기자] 도쿄올림픽 한국과 그리스의 남자 탁구 단식 경기를 중계하며 정영식 선수에게 ..'그 작은 눈으로 공이 왔다 갔다 하는 것을 어떻게 볼 수 있는지 이해하기 어렵다며 인종차별적 발언을 한 그리스의 스포츠 해설자가 퇴출당했다... .. .. .. ..AP통신은 27일(현지시간) 현지 언론을 인용해 그리스 국영방송사ERT 텔레비전이..
4992,7,그리스의 한 스포츠 해설자가 도쿄올림픽 경기 생방송 도중 한국 선수를 상대로 인종차별적인 발언을 해 퇴출당했다... .. .. .. .. .. 27일(현지시간) AP통신은 현지 언론을 인용해 그리스의 국영방송사 ERT 텔레비전이 이날 도쿄올림픽 탁구 경기 해설 중 인종차별적 발언을 한 저널리스트 출신 해설자 디모스테니스 카르모이리스와 방송 계약을 종료한..
4993,7,28일 일본 도쿄스타디움에서 열린 도쿄올림픽 7인제 럭비 대한민국 대 일본 11-12위 결정전... 일본에 19-31로 패한 한국 선수들이 아쉬운 표정으로 경기장을 나가고 있다... 연합뉴스 .. .. .. .. 올림픽 출전 그 자체가 ..'도전'이었던 한국 럭비 대표팀(세계랭킹 31위)이 아시아 최강 일본(10위)과 마지막 경기에서 아쉽게 패했다...
4994,7,올림픽은 단순한 스포츠 축제의 장(場)이 아니다... 올림픽은 스포츠와 테크(기술)가 만나 새로운 시장을 만들어내는 기회의 장이다... .. .. .. ..올림픽 개막식은 테크의 향연장이다.?올림픽에서 본 신기술은 사람들의 머릿속에 오래 각인된다... 1984년 로스앤젤레스 올림픽 개막식에 등장한 ..‘로켓맨’이 대표적이다... 2016년 리우데자네이루..
4995,7,"세계랭킹 1위를 자랑하는 펜싱 남자 사브르 대표팀이 2020 도쿄올림픽 단체전에서 금메달을 거머쥐었다... .. .. .. ..오상욱(25·성남시청), 구본길(32), 김정환(38·이상 국민체육진흥공단), 김준호(27·화성시청)로 구성된 남자 사브르 대표팀은 28일 일본 지바의 마쿠하리 메세에서 열린 대회 남자 사브르 단체전 결승에서 이탈리아를 45-2.."
4996,7,‘3000만루피(약 4억6500만원)의 상금에 직장에서 승진까지.’ .. .. .. ..올림픽 메달 획득으로 하룻밤 새 기차 검표원에서 ..‘인생역전’이 된 20대 여성이 화제다... 바로 2020 도쿄올림픽 여자 역도 49㎏급에서 은메달을 획득한 인도의 미라바이 차누(27·사진)가 주인공이다... .. .. .. ..28일 인도 현지 언론인 인디아 익..
4997,7,"1... 남북 양 정상이 지난 4월부터 관계 회복을 위해 여러 차례 친서를 교환한 결과, 우선 이것을 복원했다... 다만, 남북한 ..'핫라인' 개통은 진행하지 않았다... 이것은 2018년 남북정상회담 이후 유지해 왔지만, 지난해 6월 9일 북한이 일방적으로 차단한 뒤 완전히 끊어졌었다... 특히 일주일 뒤 남북 공동연락사무소를 폭파하는 사건도 발생해.."
4998,2,"【앵커】 .. .. ..여러분 안녕하십니까... .. .. ..올림픽이 한창인 일본은 코로나19 신규 확진자 수에서 연일 최다치를 거듭하고 있습니다... .. .. ..미국은 연방 정부 직원에 대한 백신 접종을 의무화하고 있는데, 주정부 차원에서는 반발도 나오고 있습니다... .. .. ..【기자】 .. .. ..일본의 신규 확진자가 역대 최대치를 갱신.."
4999,2,마크 램버트 미국 국무부 한국·일본 담당 부차관보가 ..“한·일 양국이 원한다면 미국이 역할을 할 것”이라며 한·일 관계 개선을 촉구했다... 반면 중국에 대해서는 ..‘미국이 직면한 최대 도전’으로 규정하며 한·미·일 삼각공조의 중요성을 강조했다... 남북 통신연락선 복구가 미·북 대화로까지 이어질 것이라는 한국 정부의 기대에도 불구하고 미국의 초점은..
